0702, 2d81
0703, 29b3
0704, 34b6
0705, 6ad7
0706, b0db
0707, 8fd5
0708, d7ac
0709, 5294
070a, 6930
070b, f9c1
070c, ae40
070d, 4ed4
070e, edf3
070f, 8916
0710, a443
0711, 61b8
0712, 78ad
0713, 5fac
0714, f80f
0715, 28fd
0716, 1415
0717, 53e7
0718, 28f0
0719, f7ac
071a, 6c80
071b, edfd
071c, 891e
071d, 5363
071e, 9ebc
071f, c94d
0720, ed7d
0721, 74c6
0722, 812a
0723, 78bc
0724, 310b
0725, 70ad
0726, 44ee
0727, 2083
0728, ad25
0729, dff4
072a, 8ab0
072b, 9231
072c, 6556
072d, 2417
072e, fdec
072f, 19b3
0730, dbf8
0731, e1c7
0732, 47cf
0733, c882
0734, bc54
0735, 1f79
0736, 2cca
0737, af95
0738, af7c
0739, 95eb
073a, e784
073b, ecd4
073c, 7b13
073d, f6c5
073e, c2a0
073f, 8fe6
0740, ac49
0741, e33a
0742, f4f4
0743, c3b1
0744, 121a
0745, 8f52
0746, 2753
0747, 89d1
0748, 1fc6
0749, f703
074a, 3ccd
074b, bda4
074c, 43b2
074d, 57ef
074e, 2c20
074f, a6ec
0750, 7191
0751, 31db
0752, 3414
0753, ac6e
0754, 286b
0755, 7221
0756, 0aae
0757, ae8d
0758, e0af
0759, ea88
075a, 1a59
075b, 3495
075c, 9a49
075d, 2b98
075e, 02e8
075f, d7cc
0760, 313d
0761, 7c44
0762, 6b84
0763, a794
0764, caa0
0765, 5d93
0766, 668a
0767, 7904
0768, c082
0769, 5c23
076a, 4967
076b, 3219
076c, 258c
076d, 619c
076e, aea7
076f, 739b
0770, cff0
0771, b26b
0772, a3d4
0773, 33c8
0774, a1f5
0775, c5d2
0776, eff3
0777, f9ef
0778, 148b
0779, 4c44
077a, d14c
077b, aae7
077c, 00c0
077d, 297f
077e, 3e14
077f, 0481
0780, 2941
0781, c7c2
0782, 197f
0783, 89d0
0784, e1f7
0785, 77f9
0786, c6e2
0787, 13e5
0788, bda3
0789, eee2
078a, c290
078b, 9dba
078c, 89e0
078d, a06c
078e, b2f2
078f, 8e90
0790, fc98
0791, 37a7
0792, 680c
0793, 158c
0794, 2c22
0795, 6f38
0796, ed93
0797, 5d24
0798, cbb1
0799, 1e41
079a, 63b2
079b, e99d
079c, a60c
079d, 51ac
079e, 0841
079f, c33a
07a0, ece8
07a1, 62ee
07a2, 2df8
07a3, 2df5
07a4, 7d6c
07a5, 4c8e
07a6, a3bf
07a7, 55c0
07a8, 5016
07a9, 10c5
07aa, 60ef
07ab, a8ed
07ac, cc08
07ad, 1100
07ae, fce5
07af, e86b
07b0, bfb2
07b1, 3d20
07b2, 28d7
07b3, 4007
07b4, ef1f
07b5, 2488
07b6, 47dd
07b7, ff8e
07b8, 2cb6
07b9, 88d2
07ba, 174b
07bb, acc3
07bc, f870
07bd, 3e9f
07be, 00c3
07bf, ab45
07c0, a5ec
07c1, 8cb6
07c2, 719f
07c3, a820
07c4, edf8
07c5, 0f4c
07c6, 2253
07c7, d9a7
07c8, 4d9e
07c9, 05f6
07ca, 45e2
07cb, e83c
07cc, 1ca7
07cd, 4de7
07ce, 3d25
07cf, 7652
07d0, 370c
07d1, 8cb2
07d2, 9f71
07d3, b4a1
07d4, a809
07d5, 7ed4
07d6, 66ff
07d7, 1d63
07d8, 8b12
07d9, 7e77
07da, 7a26
07db, 7178
07dc, 258b
07dd, 24ca
07de, a9f5
07df, 23aa
07e0, eefe
07e1, 33c4
07e2, 0f5a
07e3, 158b
07e4, 266d
07e5, 6f6f
07e6, 56ff
07e7, 5f01
07e8, 3ba0
07e9, 5e73
07ea, b189
07eb, acc9
07ec, b618
07ed, a7d3
07ee, e9f7
07ef, 0a8a
07f0, 32b3
07f1, c56a
07f2, 0602
07f3, c59e
07f4, 0ce6
07f5, 2100
07f6, 2e9d
07f7, af99
07f8, a96b
07f9, 8203
07fa, 35fd
07fb, 1792
07fc, f652
07fd, 7ac9
07fe, 6d78
07ff, 9f5d
0800, 58a8
0801, 124e
0802, 208c
0803, aeed
0804, bf3d
0805, 228f
0806, c02f
0807, ad0c
0808, eae8
0809, 08f6
080a, 645b
080b, 4fcb
080c, 04e3
080d, 4826
080e, e29a
080f, 44a6
0810, 61dc
0811, a829
0812, c42e
0813, dbef
0814, c0de
0815, c36c
0816, af8c
0817, 351d
0818, d524
0819, 3483
081a, be2a
081b, 6cd3
081c, 9fad
081d, caca
081e, 451d
081f, d162
0820, 76be
0821, db96
0822, 0764
0823, 07d3
0824, b9cf
0825, 8a60
0826, 47e9
0827, f957
0828, 36a6
0829, c7d2
082a, 07f1
082b, 658b
082c, e2fa
082d, 7c1e
082e, 465e
082f, e667
0830, f61c
0831, 9703
0832, 0d65
0833, aa22
0834, f677
0835, 988f
0836, facf
0837, 6989
0838, 1fb9
0839, b058
083a, 9213
083b, c70b
083c, ce46
083d, 6769
083e, b763
083f, 3ddb
0840, d07e
0841, 9321
0842, 665b
0843, db27
0844, d673
0845, 7a74
0846, e11b
0847, 8703
0848, 08de
0849, 9e9e
084a, 9631
084b, 4deb
084c, 8b30
084d, 9b52
084e, d723
084f, af22
0850, 04fc
0851, a59b
0852, 6f8c
0853, ffee
0854, ae6e
0855, 0abe
0856, e739
0857, 4167
0858, faef
0859, 3bf0
085a, 9a4b
085b, 7d1b
085c, 9e9f
085d, b45c
085e, d3e9
085f, db9b
0860, b64e
0861, f88c
0862, 2e75
0863, 0167
0864, e189
0865, 7b52
0866, bb5e
0867, 4de3
0868, 6fe1
0869, 7642
086a, ed89
086b, 85e7
086c, c16b
086d, ee79
086e, b48c
086f, a7e5
0870, 2ada
0871, d360
0872, 636c
0873, 0ddb
0874, 9663
0875, 765f
0876, 9d35
0877, 8706
0878, 671d
0879, 0ade
087a, 9665
087b, 49ee
087c, fa72
087d, 689a
087e, d726
087f, bc76
0880, 803c
0881, 9706
0882, 9b9d
0883, 5ae9
0884, f623
0885, 0830
0886, 667c
0887, 29c8
0888, 9c45
0889, 6afc
088a, d203
088b, c70e
088c, 38cf
088d, f357
088e, f326
088f, dc61
0890, 7a82
0891, 90ee
0892, e7e9
0893, 3f9a
0894, a721
0895, b2ec
0896, af03
0897, 456f
0898, 3158
0899, 5cee
089a, c5eb
089b, 6981
089c, 28d5
089d, b840
089e, b260
089f, 6ed3
08a0, 3ac2
08a1, ea6b
08a2, d43a
08a3, dfea
08a4, da2f
08a5, a75f
08a6, 875b
08a7, b59b
08a8, 9aef
08a9, 4ed6
08aa, 8f7c
08ab, 68d5
08ac, 9fa8
08ad, 9a9a
08ae, c59b
08af, 9ae9
08b0, c64a
08b1, 745f
08b2, 309e
08b3, 67b1
08b4, 6393
08b5, 63ab
08b6, 4f65
08b7, ad0b
08b8, 98c8
08b9, bc94
08ba, 0a47
08bb, 4bce
08bc, 2193
08bd, 50b6
08be, 9978
08bf, 12e4
08c0, 229e
08c1, 04f2
08c2, 8f65
08c3, 2081
08c4, 474b
08c5, 3cee
08c6, 6e0f
08c7, ce53
08c8, 2084
08c9, db10
08ca, fd95
08cb, 658c
08cc, f226
08cd, 44ae
08ce, b156
08cf, e723
08d0, 86e4
08d1, 60d0
08d2, ff93
08d3, 1f97
08d4, 2485
08d5, 0d54
08d6, eff0
08d7, 6542
08d8, 086e
08d9, 44ea
08da, eaaf
08db, 0d6e
08dc, 719d
08dd, db19
08de, 82de
08df, c268
08e0, 6088
08e1, a49e
08e2, c1a8
08e3, 6ef4
08e4, aae9
08e5, 66e0
08e6, a0c1
08e7, c5ee
08e8, b70b
08e9, 4c66
08ea, 00e7
08eb, 6982
08ec, 2d86
08ed, 48f6
08ee, e2fc
08ef, 21dc
08f0, 7c29
08f1, 251d
08f2, 6f89
08f3, bbef
08f4, 97b8
08f5, 7ed8
08f6, a36a
08f7, 4fc3
08f8, f104
08f9, 486e
08fa, e0da
08fb, f595
08fc, 9f9a
08fd, a00c
08fe, bb09
08ff, ba99
0900, 4392
0901, b244
0902, 1e31
0903, a647
0904, 8d0b
0905, 4a31
0906, ccdf
0907, cbd5
0908, f29e
0909, 3a47
090a, e344
090b, 2481
090c, 8c6b
090d, dcdb
090e, e83a
090f, b81e
0910, 7618
0911, 6741
0912, b5ca
0913, 600e
0914, bb22
0915, 70b0
0916, 54d4
0917, d1de
0918, f5e5
0919, c0ca
091a, 5727
091b, 3619
091c, a804
091d, b7ec
091e, 272e
091f, d181
0920, 6d04
0921, da0e
0922, 756d
0923, a91b
0924, 365c
0925, 256d
0926, 4c26
0927, 8e87
0928, fce1
0929, ce5b
092a, 8b5a
092b, 3b22
092c, cab4
092d, 1f34
092e, 765d
092f, 99f3
0930, b0d8
0931, ad47
0932, 5173
0933, 4459
0934, fd27
0935, 7247
0936, 1007
0937, b69d
0938, 0009
0939, f69c
093a, 9b41
093b, f09d
093c, 047d
093d, 3175
093e, cf61
093f, 446d
0940, b0bc
0941, eb23
0942, 2bc4
0943, ba40
0944, f925
0945, 1ab6
0946, c7b9
0947, 90d9
0948, cb36
0949, d09c
094a, 9905
094b, b0fd
094c, c541
094d, 2432
094e, 656d
094f, 9101
0950, 8f4f
0951, 7d93
0952, fbfa
0953, 1cfe
0954, 5992
0955, 77b3
0956, 928f
0957, 371c
0958, 6e8f
0959, 3359
095a, aa16
095b, a818
095c, e52c
095d, b5c9
095e, 4be5
095f, 944e
0960, adfc
0961, d026
0962, b4e1
0963, 0be5
0964, e5e8
0965, c482
0966, e282
0967, ddee
0968, 5993
0969, cdfa
096a, 85ee
096b, b9a8
096c, c963
096d, 94a3
096e, 96ac
096f, 7f93
0970, f5f9
0971, cb64
0972, 0eb5
0973, e830
0974, 7cec
0975, 4dc2
0976, aa7a
0977, d154
0978, 8d03
0979, 9599
097a, f822
097b, 97bc
097c, c144
097d, dd54
097e, a524
097f, 9044
0980, f599
0981, 6d8e
0982, e905
0983, 717f
0984, 7cea
0985, 3ff5
0986, 5ff3
0987, b3fe
0988, 317e
0989, f399
098a, 1ecc
098b, f150
098c, 131d
098d, 2fa7
098e, 0be8
098f, 5358
0990, 4932
0991, 9a6c
0992, b418
0993, bd32
0994, e5ee
0995, e338
0996, 7947
0997, dfc8
0998, ca7c
0999, cfdc
099a, e928
099b, 1d22
099c, 2277
099d, 83d5
099e, b062
099f, 4322
09a0, 2168
09a1, 6277
09a2, 91ab
09a3, b012
09a4, 8a74
09a5, f48f
09a6, f2e9
09a7, cc58
09a8, 688f
09a9, cf6f
09aa, 5222
09ab, 342c
09ac, dc32
09ad, f721
09ae, bd39
09af, aa07
09b0, c7cb
09b1, e654
09b2, 3b76
09b3, af5f
09b4, cb3e
09b5, 2804
09b6, 4a04
09b7, 7f60
09b8, fce7
09b9, 272c
09ba, b645
09bb, 1787
09bc, 8f5b
09bd, 1952
09be, 9a6a
09bf, fa81
09c0, 1a25
09c1, 8c7a
09c2, b524
09c3, 80ab
09c4, 717d
09c5, a170
09c6, cef9
09c7, 9da3
09c8, f49e
09c9, e882
09ca, ed0b
09cb, e9f1
09cc, daac
09cd, defd
09ce, 317c
09cf, 07e4
09d0, 2d47
09d1, c83e
09d2, e394
09d3, 2f84
09d4, fc2d
09d5, 84f5
09d6, ee71
09d7, 1d27
09d8, 5eb6
09d9, 456b
09da, 986b
09db, 7925
09dc, 6984
09dd, a594
09de, ac3c
09df, 3af0
09e0, 6109
09e1, aa5c
09e2, a40c
09e3, 5cd5
09e4, f82f
09e5, 6fe9
09e6, 124a
09e7, 1b41
09e8, bf6e
09e9, 474d
09ea, ba0d
09eb, 3945
09ec, 3715
09ed, c4e5
09ee, a87a
09ef, 5627
09f0, e0ce
09f1, ed04
09f2, 72b7
09f3, cc26
09f4, 4ea7
09f5, 21c0
09f6, 76d0
09f7, a430
09f8, f5e3
09f9, f421
09fa, ff60
09fb, f1da
09fc, a5e5
09fd, 938a
09fe, 6ed1
09ff, 93d0
0a00, d0d7
0a01, bdbc
0a02, 4b10
0a03, 2b7d
0a04, 07a3
0a05, 1f00
0a06, 4f5c
0a07, 07a4
0a08, 53c7
0a09, 7c6c
0a0a, b9f9
0a0b, e0b1
0a0c, a40e
0a0d, 5d6a
0a0e, 4090
0a0f, 9249
0a10, 0a0d
0a11, a4cb
0a12, 4390
0a13, 1c9d
0a14, 9c9c
0a15, 92cc
0a16, 2fac
0a17, afae
0a18, f726
0a19, b108
0a1a, 61b0
0a1b, 6839
0a1c, 2075
0a1d, f548
0a1e, f724
0a1f, 0116
0a20, 1dd6
0a21, e6cd
0a22, 8cc6
0a23, d65e
0a24, 9ede
0a25, db94
0a26, 465c
0a27, b1f1
0a28, 09e8
0a29, 87d5
0a2a, a6dd
0a2b, 28e0
0a2c, 6b1c
0a2d, 1a41
0a2e, fedd
0a2f, 0c7d
0a30, 5d9a
0a31, f9f8
0a32, f023
0a33, 2442
0a34, caa8
0a35, a472
0a36, 17c1
0a37, c329
0a38, 480a
0a39, b30f
0a3a, e9cf
0a3b, 68ec
0a3c, 9779
0a3d, 4183
0a3e, 9563
0a3f, f31b
0a40, a2a5
0a41, 2449
0a42, cab3
0a43, 2fdb
0a44, 8c8a
0a45, 8ce1
0a46, b64b
0a47, ada9
0a48, cbb9
0a49, f14b
0a4a, 6b32
0a4b, e2b3
0a4c, 0fd2
0a4d, c238
0a4e, d701
0a4f, 43ba
0a50, 4999
0a51, 62d0
0a52, 56a3
0a53, 2723
0a54, 828e
0a55, 8dd9
0a56, 11e5
0a57, 6b6f
0a58, 4323
0a59, 5b3a
0a5a, bbbf
0a5b, 7245
0a5c, 5353
0a5d, 62e4
0a5e, f1c9
0a5f, 3bbd
0a60, 69f7
0a61, 776f
0a62, f82b
0a63, a785
0a64, ffd1
0a65, 9d0b
0a66, 0c12
0a67, 43a9
0a68, 93f3
0a69, 409a
0a6a, ba6b
0a6b, ca64
0a6c, 3ea7
0a6d, 4903
0a6e, bfb6
0a6f, 0ae2
0a70, f4e2
0a71, 512e
0a72, a8f3
0a73, 49b5
0a74, 402c
0a75, 9c86
0a76, 9595
0a77, 3f15
0a78, 651d
0a79, f7d4
0a7a, 453e
0a7b, 83e0
0a7c, 49b6
0a7d, 22d8
0a7e, 453d
0a7f, 4f94
0a80, 9b63
0a81, 2a10
0a82, 9a6b
0a83, 6884
0a84, 640c
0a85, 051d
0a86, 9fb6
0a87, b3f3
0a88, 4ca4
0a89, d5d0
0a8a, 2f45
0a8b, fe41
0a8c, 739d
0a8d, 89c1
0a8e, 611d
0a8f, d595
0a90, 5a3b
0a91, 9ea4
0a92, cabb
0a93, 049c
0a94, ddd5
0a95, 9ebb
0a96, 058b
0a97, 0f21
0a98, bbd0
0a99, 06b8
0a9a, ede0
0a9b, 6a3b
0a9c, a4b5
0a9d, 42b8
0a9e, 1950
0a9f, 81c2
0aa0, 5d5a
0aa1, d1af
0aa2, 22c2
0aa3, 0632
0aa4, b661
0aa5, 1785
0aa6, b26d
0aa7, 3791
0aa8, e232
0aa9, a27e
0aaa, e48e
0aab, 0b69
0aac, 4765
0aad, 4b5f
0aae, c5b9
0aaf, 4543
0ab0, c5b1
0ab1, bcb9
0ab2, 5865
0ab3, 4c6d
0ab4, 41b4
0ab5, 0438
0ab6, 4fc5
0ab7, ede5
0ab8, 92ca
0ab9, 718f
0aba, fc9a
0abb, f3d5
0abc, b41a
0abd, 31cb
0abe, 12e2
0abf, 4bcc
0ac0, 0043
0ac1, a3ff
0ac2, 74b6
0ac3, 824e
0ac4, fbdd
0ac5, 4087
0ac6, dfcc
0ac7, e479
0ac8, d06d
0ac9, 905b
0aca, e2cc
0acb, 5670
0acc, 3e6b
0acd, cfd8
0ace, bbdc
0acf, 4e2a
0ad0, 1cd5
0ad1, 87b9
0ad2, 8b7a
0ad3, b539
0ad4, 3087
0ad5, da2e
0ad6, 5924
0ad7, 67c8
0ad8, d609
0ad9, 55ac
0ada, d7b9
0adb, 3af2
0adc, 2420
0add, 0b62
0ade, 20f4
0adf, 4503
0ae0, 4d3d
0ae1, bad5
0ae2, 9bfb
0ae3, 1d1a
0ae4, 72c3
0ae5, c9bd
0ae6, 41bc
0ae7, efe6
0ae8, 7583
0ae9, 718c
0aea, 9a96
0aeb, 7f59
0aec, a780
0aed, 32c8
0aee, 60f6
0aef, d4b0
0af0, 5c9d
0af1, babb
0af2, dc9c
0af3, 2615
0af4, 67d0
0af5, bab9
0af6, 94ac
0af7, 6e59
0af8, 4736
0af9, 4c2d
0afa, edc8
0afb, 7efa
0afc, 2988
0afd, 45f0
0afe, 828b
0aff, 7ef8
0b00, 307e
0b01, b8b7
0b02, 51ca
0b03, 0be4
0b04, ed1a
0b05, 1b24
0b06, f292
0b07, bcb1
0b08, 48d7
0b09, 4b20
0b0a, c8d3
0b0b, d94e
0b0c, 3ed3
0b0d, 349a
0b0e, 9d6a
0b0f, fc0a
0b10, 0691
0b11, 3f73
0b12, 5240
0b13, 5119
0b14, c191
0b15, e0cf
0b16, 4512
0b17, e0cb
0b18, 0559
0b19, 61f4
0b1a, a0d4
0b1b, 5482
0b1c, a814
0b1d, 2431
0b1e, b805
0b1f, ba65
0b20, 890b
0b21, 0c56
0b22, 118b
0b23, db53
0b24, 5b57
0b25, fd96
0b26, 01ad
0b27, bb4d
0b28, d865
0b29, ab0d
0b2a, 5f55
0b2b, dd4b
0b2c, ca14
0b2d, 26c8
0b2e, 6a50
0b2f, 215b
0b30, 13d5
0b31, 2a33
0b32, c05a
0b33, 47a7
0b34, f778
0b35, e8de
0b36, c1e4
0b37, bed1
0b38, 15b4
0b39, cb82
0b3a, b484
0b3b, 0096
0b3c, 768c
0b3d, e3c0
0b3e, e72f
0b3f, 04bd
0b40, afa0
0b41, eb8d
0b42, 52ea
0b43, f625
0b44, 936b
0b45, dac6
0b46, 43fe
0b47, f948
0b48, 8d9d
0b49, faf6
0b4a, d75e
0b4b, dc91
0b4c, e63e
0b4d, 4bd2
0b4e, 0ece
0b4f, b73d
0b50, dbfb
0b51, 42b5
0b52, 1df8
0b53, ee1b
0b54, 108e
0b55, c612
0b56, 1fdd
0b57, b9b8
0b58, 9e48
0b59, bdfd
0b5a, 3828
0b5b, 9bbe
0b5c, 1466
0b5d, 298b
0b5e, 46b9
0b5f, 0211
0b60, 206e
0b61, b9b6
0b62, 3da3
0b63, a659
0b64, 2384
0b65, f929
0b66, 4332
0b67, b722
0b68, c72a
0b69, e332
0b6a, 9dd3
0b6b, 617f
0b6c, 95d2
0b6d, 2732
0b6e, 36e2
0b6f, 6c30
0b70, e9a6
0b71, afc8
0b72, 30bb
0b73, d4b8
0b74, 4ca9
0b75, bce4
0b76, 0fd4
0b77, 402f
0b78, b760
0b79, 9c7e
0b7a, f248
0b7b, 3c66
0b7c, 7e19
0b7d, 18b2
0b7e, 1a9e
0b7f, 8548
0b80, 9bb3
0b81, 5b71
0b82, 93b2
0b83, 4491
0b84, 900c
0b85, 2e54
0b86, 85c6
0b87, 9aa0
0b88, 16e2
0b89, eda4
0b8a, 97f0
0b8b, dd94
0b8c, 57b8
0b8d, a0b1
0b8e, e72a
0b8f, 05cb
0b90, 8732
0b91, dc88
0b92, 1722
0b93, 3450
0b94, f498
0b95, f322
0b96, c108
0b97, badd
0b98, 4530
0b99, eadd
0b9a, 41c0
0b9b, d322
0b9c, 1c59
0b9d, 2f08
0b9e, e041
0b9f, 7680
0ba0, 4187
0ba1, e9e0
0ba2, 2212
0ba3, c94e
0ba4, bb06
0ba5, b5de
0ba6, 0143
0ba7, 81bb
0ba8, 307f
0ba9, a4ce
0baa, 96f1
0bab, 64b6
0bac, 7c93
0bad, 1735
0bae, 7c92
0baf, af42
0bb0, 1559
0bb1, dfb2
0bb2, 85d1
0bb3, 2f81
0bb4, eac4
0bb5, 2814
0bb6, fb31
0bb7, 2a76
0bb8, 4ea2
0bb9, 3805
0bba, 8da1
0bbb, 4119
0bbc, 59f0
0bbd, b0c5
0bbe, db4b
0bbf, db4f
0bc0, 859e
0bc1, dc8e
0bc2, 682f
0bc3, ac53
0bc4, 6d20
0bc5, 64a5
0bc6, 019e
0bc7, 8e29
0bc8, cf00
0bc9, e938
0bca, c98e
0bcb, a0eb
0bcc, 1a88
0bcd, 43f8
0bce, 3c60
0bcf, b457
0bd0, 0019
0bd1, deb7
0bd2, 0ea7
0bd3, f31d
0bd4, 57d3
0bd5, fe0c
0bd6, 4727
0bd7, b727
0bd8, 9179
0bd9, e727
0bda, 8da4
0bdb, 4449
0bdc, d2b7
0bdd, 2604
0bde, 2290
0bdf, 1a53
0be0, c327
0be1, 04d4
0be2, 0d9d
0be3, 4206
0be4, 32e3
0be5, e636
0be6, f62d
0be7, ffdc
0be8, 0a6a
0be9, 8ece
0bea, 77f5
0beb, 9363
0bec, 5b3e
0bed, b73f
0bee, e19d
0bef, 13d2
0bf0, cdec
0bf1, a9a1
0bf2, 58bd
0bf3, 892d
0bf4, 51b8
0bf5, 9342
0bf6, 5adc
0bf7, f8f9
0bf8, 996d
0bf9, e9ce
0bfa, 359e
0bfb, 9eff
0bfc, 7d96
0bfd, 69ca
0bfe, 238d
0bff, 0e84
0c00, 41e0
0c01, e7f9
0c02, 023e
0c03, 3f23
0c04, b2be
0c05, 054a
0c06, 3816
0c07, c6de
0c08, 4b74
0c09, c3ce
0c0a, b2fc
0c0b, 04f4
0c0c, 7b74
0c0d, 0f53
0c0e, a3bb
0c0f, 2e13
0c10, ba3d
0c11, b054
0c12, 22d2
0c13, e1f4
0c14, 3351
0c15, fcaa
0c16, c063
0c17, e82d
0c18, 9a07
0c19, ba7f
0c1a, d39f
0c1b, 8a49
0c1c, 2c13
0c1d, 47f5
0c1e, 3abe
0c1f, 3f51
0c20, 8cc5
0c21, 435d
0c22, f426
0c23, b8d7
0c24, 9312
0c25, 217b
0c26, 273b
0c27, 16c2
0c28, bff2
0c29, 73a7
0c2a, 542c
0c2b, 9b94
0c2c, 56d1
0c2d, 1668
0c2e, 9702
0c2f, fdb6
0c30, f6ac
0c31, 8536
0c32, 0db5
0c33, e330
0c34, fd11
0c35, 3752
0c36, 2cd1
0c37, a59f
0c38, b775
0c39, 94ea
0c3a, 513f
0c3b, c1b9
0c3c, d923
0c3d, 3c96
0c3e, c932
0c3f, bc55
0c40, f602
0c41, 251a
0c42, 7fc6
0c43, c732
0c44, fb11
0c45, fa60
0c46, ae33
0c47, c3bd
0c48, d773
0c49, 9620
0c4a, 175b
0c4b, a3db
0c4c, 4acf
0c4d, 5ab4
0c4e, ed30
0c4f, 4e9e
0c50, 042c
0c51, ed5c
0c52, 76e0
0c53, f1d5
0c54, 6265
0c55, 23e5
0c56, 45e3
0c57, 024f
0c58, f2d7
0c59, 655a
0c5a, 1da3
0c5b, d301
0c5c, 5d77
0c5d, 10e6
0c5e, 2040
0c5f, d47f
0c60, eb8e
0c61, ff4b
0c62, f2b5
0c63, 2404
0c64, c93a
0c65, 4c32
0c66, e728
0c67, 6850
0c68, 6330
0c69, 4d22
0c6a, a79e
0c6b, 2e56
0c6c, 2ea5
0c6d, f11d
0c6e, b94d
0c6f, d92b
0c70, e646
0c71, 124f
0c72, ae21
0c73, d627
0c74, 9906
0c75, 006b
0c76, ad76
0c77, c261
0c78, 9762
0c79, 8664
0c7a, b946
0c7b, e247
0c7c, 4fdb
0c7d, eb72
0c7e, ba05
0c7f, 18fc
0c80, a2ec
0c81, 546f
0c82, 3347
0c83, b261
0c84, fb46
0c85, fd49
0c86, 6fd2
0c87, 80ef
0c88, b720
0c89, c4ea
0c8a, 5dee
0c8b, e6e9
0c8c, b940
0c8d, 29d4
0c8e, f845
0c8f, be03
0c90, 0f40
0c91, 736d
0c92, 8038
0c93, 6aae
0c94, 4738
0c95, 9a9f
0c96, 49a8
0c97, 025e
0c98, 4d98
0c99, 610a
0c9a, 271a
0c9b, 0834
0c9c, 7fed
0c9d, 1f9f
0c9e, 736b
0c9f, e045
0ca0, be1e
0ca1, d6cf
0ca2, face
0ca3, f281
0ca4, 5722
0ca5, efcf
0ca6, 8ae8
0ca7, bf6a
0ca8, d182
0ca9, de3c
0caa, 1702
0cab, fb28
0cac, 1b57
0cad, 8ea9
0cae, 3645
0caf, b0d7
0cb0, 07f7
0cb1, c0ed
0cb2, 540a
0cb3, 9fa0
0cb4, a6be
0cb5, 433b
0cb6, 2a54
0cb7, b055
0cb8, 7149
0cb9, 47d7
0cba, e6bc
0cbb, babd
0cbc, fad7
0cbd, 6843
0cbe, e2c9
0cbf, 5d10
0cc0, ebc3
0cc1, 4469
0cc2, 247e
0cc3, b9d4
0cc4, c312
0cc5, e126
0cc6, 4728
0cc7, 7194
0cc8, c8b3
0cc9, 6491
0cca, 024c
0ccb, bee4
0ccc, ffd2
0ccd, 627a
0cce, 9707
0ccf, 2697
0cd0, 2d77
0cd1, d7c8
0cd2, b7d2
0cd3, 1256
0cd4, bd58
0cd5, d184
0cd6, f22f
0cd7, 1c62
0cd8, 2101
0cd9, 6b73
0cda, ff1e
0cdb, fe8e
0cdc, 0bd5
0cdd, a459
0cde, b94e
0cdf, 3aa0
0ce0, 0b37
0ce1, fb4e
0ce2, d068
0ce3, 7272
0ce4, 373a
0ce5, 833b
0ce6, 960f
0ce7, 340a
0ce8, 6fef
0ce9, 0b57
0cea, 7738
0ceb, 5e00
0cec, 3720
0ced, 0e9b
0cee, db68
0cef, 7bbc
0cf0, 9314
0cf1, a84e
0cf2, 40b0
0cf3, c0b3
0cf4, 2545
0cf5, 5484
0cf6, 16e0
0cf7, 754e
0cf8, f7b3
0cf9, 164a
0cfa, e81d
0cfb, 0179
0cfc, 8cbf
0cfd, 2496
0cfe, 4312
0cff, 5b35
0d00, 8285
0d01, accb
0d02, 4129
0d03, 3635
0d04, 36e1
0d05, 124c
0d06, 2706
0d07, 98a3
0d08, e098
0d09, 192a
0d0a, ec8e
0d0b, 8286
0d0c, 28df
0d0d, 4cf2
0d0e, 77a4
0d0f, 4fc9
0d10, 4a7d
0d11, 35a5
0d12, c7c9
0d13, 0dd9
0d14, 95ec
0d15, 63d6
0d16, 1b4a
0d17, bcc9
0d18, 5677
0d19, 67c4
0d1a, c0eb
0d1b, 6c0e
0d1c, 2020
0d1d, 6898
0d1e, c999
0d1f, 0631
0d20, 5ee1
0d21, f3d8
0d22, 06d5
0d23, 1f9b
0d24, be8c
0d25, fca7
0d26, 4e40
0d27, b45e
0d28, 871e
0d29, e5e1
0d2a, b7ae
0d2b, 2475
0d2c, 4b4b
0d2d, 8340
0d2e, cbdb
0d2f, 3a3a
0d30, 78a9
0d31, 5f56
0d32, 551d
0d33, 268c
0d34, c173
0d35, d0cf
0d36, 61e7
0d37, e484
0d38, 4062
0d39, d37d
0d3a, acf8
0d3b, af45
0d3c, b595
0d3d, cca4
0d3e, 3f27
0d3f, 7979
0d40, e3e6
0d41, 0e25
0d42, cf94
0d43, 8595
0d44, 8315
0d45, c8d5
0d46, 687c
0d47, 4a06
0d48, 4351
0d49, b9fd
0d4a, 7148
0d4b, c5b6
0d4c, 25bc
0d4d, e595
0d4e, 1b63
0d4f, 69d0
0d50, 4632
0d51, 56d7
0d52, 05e4
0d53, 6336
0d54, 62e6
0d55, 40f0
0d56, b7b8
0d57, 2d5c
0d58, 4400
0d59, 7f29
0d5a, 53d7
0d5b, 2744
0d5c, 5656
0d5d, a2f9
0d5e, 66e7
0d5f, 5065
0d60, fd32
0d61, d370
0d62, cd0c
0d63, a44a
0d64, ec84
0d65, ac7a
0d66, 1f41
0d67, 659c
0d68, c4a4
0d69, 338f
0d6a, 276f
0d6b, ae77
0d6c, 1771
0d6d, 4d34
0d6e, 15e3
0d6f, 5d95
0d70, b7c6
0d71, 3f22
0d72, efb0
0d73, 0d1b
0d74, 1e27
0d75, ea87
0d76, 50ad
0d77, bccb
0d78, abd1
0d79, 8393
0d7a, 1a70
0d7b, f490
